Index,Age,Primary streaming service,Hours per day,While working,Instrumentalist,Composer,Fav genre,Exploratory,Foreign languages,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects,Permissions
1,18.824886868549385,Spotify,1.0567801516842896,Yes,No,Yes,1.0,1.0,Yes,0,Sometimes,Very frequently,Sometimes,Very frequently,Rarely,Very frequently,Very frequently,Never,Never,Very frequently,Never,Very frequently,Never,Very frequently,Sometimes,6.0,6.0,4.0,0.0,1.0,I understand.
2,34.11526739392268,Spotify,7.539373243192194,Yes,Yes,Yes,15.0,1.0,No,0,Very frequently,Never,Never,Never,Rarely,Rarely,Sometimes,Rarely,Sometimes,Never,Very frequently,Rarely,Very frequently,Rarely,Sometimes,4.0,1.0,8.0,4.0,3.0,I understand.
3,21.5175773859063,YouTube Music,2.7304618628742414,No,Yes,Yes,12.0,1.0,No,0,Rarely,Rarely,Sometimes,Never,Sometimes,Never,Never,Rarely,Sometimes,Sometimes,Sometimes,Very frequently,Never,Sometimes,Sometimes,0.0,7.0,0.0,0.0,3.0,I understand.
4,20.898880034477855,Spotify,10.501084528646638,Yes,Yes,Yes,12.0,0.0,Yes,0,Sometimes,Sometimes,Very frequently,Sometimes,Never,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Rarely,8.0,6.0,4.0,7.0,3.0,I understand.
5,32.21849664679836,Spotify,5.953716254413054,No,Yes,Yes,1.0,0.0,Yes,0,Very frequently,Sometimes,Rarely,Very frequently,Very frequently,Very frequently,Rarely,Never,Very frequently,Very frequently,Rarely,Never,Rarely,Rarely,Rarely,2.0,7.0,1.0,7.0,1.0,I understand.
6,32.112615818617975,Spotify,1.3774426381754579,Yes,Yes,Yes,12.0,1.0,Yes,0,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,Never,Rarely,Never,Sometimes,Never,Sometimes,Never,Very frequently,Sometimes,Never,7.0,0.0,5.0,4.0,1.0,I understand.
7,34.60467567040703,Spotify,8.43732756623511,No,No,Yes,15.0,1.0,No,0,Sometimes,Very frequently,Very frequently,Sometimes,Very frequently,Rarely,Very frequently,Sometimes,Rarely,Never,Very frequently,Never,Very frequently,Never,Sometimes,0.0,6.0,1.0,1.0,3.0,I understand.
8,42.95058632683467,Spotify,2.8623934178623553,Yes,Yes,Yes,1.0,1.0,Yes,0,Rarely,Very frequently,Never,Very frequently,Never,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Rarely,Never,Rarely,Very frequently,Never,0.0,5.0,7.0,3.0,3.0,I understand.
9,27.901738017690572,Spotify,3.1014140404220427,Yes,No,No,1.0,1.0,Yes,0,Rarely,Never,Rarely,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Never,Never,Very frequently,Rarely,Rarely,Rarely,Very frequently,0.0,4.0,4.0,0.0,3.0,I understand.
10,30.180688250871373,Spotify,2.303324801328574,Yes,Yes,No,1.0,1.0,Yes,0,Sometimes,Sometimes,Rarely,Rarely,Never,Never,Sometimes,Rarely,Very frequently,Very frequently,Rarely,Sometimes,Very frequently,Rarely,Never,3.0,5.0,8.0,6.0,1.0,I understand.
